Item_ID,Item_Wave,Item_Type,Item_Title,Item_Category,Item_Domain,Owner_Domain,Autonomous_Required,Human_Input_Allowed,Human_Work_Allowed,Codex_Action,Implementation_Target,Deliverable_Type,Acceptance_Criteria,QA_Gates_Required,Visual_Review_Required,Visual_Review_Method,Test_Required,Evidence_Required,Runtime_Proof_Required,EC2_Allowed,Blocker_Policy,Source_Plan_Root,Citation_File,Citation_Full_Path,Citation_Section,Citation_Line_Start,Citation_Line_End,Citation_Excerpt,Source_Package,Source_Type,Source_File_Size,Priority,Risk_Level,Status,Created_From,Notes,Source_Key,Source_File_Relative,Coverage_Level,Coverage_Audit_Status,Ultra_Source_Coverage_Record
ITEM-W64-192,64,ultimate_multimodal_workflow_requirement,Audio Package Promotion and Revocation Gate,audio_pipeline,audio_workflow_integration,W64-MCM-AUDIO,TRUE,FALSE,FALSE,"Apply identity, prosody, timing, acoustics, defect, full-audio, continuity, provenance, promotion, and revocation gates.",audio_workflow_integration,code_config_schema_registry_workflow_test_runtime_evidence_qa_decision,Only complete synchronized packages promote and local stem gains cannot hide global audio regression.,schema|lineage|compatibility|target|protected_scope|whole_artifact|promotion|no_false_completion,TRUE,mandatory full-duration listening review,TRUE,source_citation|implementation_hashes|tests|runtime_manifest_if_applicable|artifact_hashes_if_applicable|qa_record|pass_or_exact_blocker,TRUE,TRUE,Fail only the dependent scope with an exact typed blocker; preserve accepted parents and continue independent safe DAG branches.,C:\Comfy_UI_Main\Plan,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,"Video, audio, and AV",215,222,"## Video, audio, and AV  Video consumes accepted image/keyframe artifacts, Character Packages, and Shot/Pose Packages. It emits frame/timeline manifests and temporal QA. Only failed spans are repaired unless the failure is causal at the keyframe, pose, identity, or camera level.  Audio consumes voice bindings, dialogue, visual event timelines, contact/force events, environment/acoustics, and duration contracts. Dialogue, nonverbal vocalization, Foley, ambience, music, enhancement, spatial mix, and master remain replaceable stems.  AV assembly consumes accepted video and accepted audio stems. It aligns samples/frames/PTS, mixes, loudness-checks, muxes, and performs full-duration review. A joint AV engine is a candidate lane, not permission to skip independent video, audio, speech, Foley, sync, and identity gates.",C:\Comfy_UI_Main\Plan,md,19886,P0,CRITICAL,Planned_Autonomous_Implementation_Required,Wave64 ultimate modular multimodal workflow control-package generator,"Planning coverage only. No runtime, engine, workflow, mask, model, artifact, or promotion completion is implied. content_based_suppression=false.",W64-MCM:192:W64-MCM-AUDIO:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L215-L222,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,wave64_additive_planning_control,planned_rows149_220_runtime_evidence_required,W64-MCM:192:W64-MCM-AUDIO:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L215-L222
ITEM-W64-193,64,ultimate_multimodal_workflow_requirement,Canonical AV Timeline and Clock Authority,av_pipeline,audiovisual_assembly,W64-MCM-AV,TRUE,FALSE,FALSE,"Define master timebase, frame/sample conversion, cuts, dialogue, events, offsets, handles, and ownership.",audiovisual_assembly,code_config_schema_registry_workflow_test_runtime_evidence_qa_decision,All streams resolve to one monotonic clock without cumulative drift or ambiguous event ownership.,schema|lineage|compatibility|target|protected_scope|whole_artifact|promotion|no_false_completion,TRUE,"timeline, waveform, and frame-marker review",TRUE,source_citation|implementation_hashes|tests|runtime_manifest_if_applicable|artifact_hashes_if_applicable|qa_record|pass_or_exact_blocker,TRUE,TRUE,Fail only the dependent scope with an exact typed blocker; preserve accepted parents and continue independent safe DAG branches.,C:\Comfy_UI_Main\Plan,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,"Video, audio, and AV",215,222,"## Video, audio, and AV  Video consumes accepted image/keyframe artifacts, Character Packages, and Shot/Pose Packages. It emits frame/timeline manifests and temporal QA. Only failed spans are repaired unless the failure is causal at the keyframe, pose, identity, or camera level.  Audio consumes voice bindings, dialogue, visual event timelines, contact/force events, environment/acoustics, and duration contracts. Dialogue, nonverbal vocalization, Foley, ambience, music, enhancement, spatial mix, and master remain replaceable stems.  AV assembly consumes accepted video and accepted audio stems. It aligns samples/frames/PTS, mixes, loudness-checks, muxes, and performs full-duration review. A joint AV engine is a candidate lane, not permission to skip independent video, audio, speech, Foley, sync, and identity gates.",C:\Comfy_UI_Main\Plan,md,19886,P0,CRITICAL,Planned_Autonomous_Implementation_Required,Wave64 ultimate modular multimodal workflow control-package generator,"Planning coverage only. No runtime, engine, workflow, mask, model, artifact, or promotion completion is implied. content_based_suppression=false.",W64-MCM:193:W64-MCM-AV:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L215-L222,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,wave64_additive_planning_control,planned_rows149_220_runtime_evidence_required,W64-MCM:193:W64-MCM-AV:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L215-L222
ITEM-W64-194,64,ultimate_multimodal_workflow_requirement,Provenance-Preserving AV Assembly and Mux,av_pipeline,audiovisual_assembly,W64-MCM-AV,TRUE,FALSE,FALSE,"Assemble only accepted video and audio while retaining stems, captions, metadata, codecs, hashes, and source lineage.",audiovisual_assembly,code_config_schema_registry_workflow_test_runtime_evidence_qa_decision,"Mux never substitutes unapproved media and all streams, durations, hashes, and manifests reconcile.",schema|lineage|compatibility|target|protected_scope|whole_artifact|promotion|no_false_completion,TRUE,full audiovisual playback review,TRUE,source_citation|implementation_hashes|tests|runtime_manifest_if_applicable|artifact_hashes_if_applicable|qa_record|pass_or_exact_blocker,TRUE,TRUE,Fail only the dependent scope with an exact typed blocker; preserve accepted parents and continue independent safe DAG branches.,C:\Comfy_UI_Main\Plan,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,"Video, audio, and AV",215,222,"## Video, audio, and AV  Video consumes accepted image/keyframe artifacts, Character Packages, and Shot/Pose Packages. It emits frame/timeline manifests and temporal QA. Only failed spans are repaired unless the failure is causal at the keyframe, pose, identity, or camera level.  Audio consumes voice bindings, dialogue, visual event timelines, contact/force events, environment/acoustics, and duration contracts. Dialogue, nonverbal vocalization, Foley, ambience, music, enhancement, spatial mix, and master remain replaceable stems.  AV assembly consumes accepted video and accepted audio stems. It aligns samples/frames/PTS, mixes, loudness-checks, muxes, and performs full-duration review. A joint AV engine is a candidate lane, not permission to skip independent video, audio, speech, Foley, sync, and identity gates.",C:\Comfy_UI_Main\Plan,md,19886,P0,CRITICAL,Planned_Autonomous_Implementation_Required,Wave64 ultimate modular multimodal workflow control-package generator,"Planning coverage only. No runtime, engine, workflow, mask, model, artifact, or promotion completion is implied. content_based_suppression=false.",W64-MCM:194:W64-MCM-AV:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L215-L222,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,wave64_additive_planning_control,planned_rows149_220_runtime_evidence_required,W64-MCM:194:W64-MCM-AV:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L215-L222
ITEM-W64-195,64,ultimate_multimodal_workflow_requirement,Localized AV Sync Diagnosis and Repair,av_pipeline,audiovisual_assembly,W64-MCM-AV,TRUE,FALSE,FALSE,"Classify lip, event, drift, offset, source-timing, and mux defects and repair the smallest authoritative span or stem.",audiovisual_assembly,code_config_schema_registry_workflow_test_runtime_evidence_qa_decision,Repair avoids unnecessary regeneration and always triggers complete AV regression review.,schema|lineage|compatibility|target|protected_scope|whole_artifact|promotion|no_false_completion,TRUE,normal-speed and diagnostic slow-motion before/after review,TRUE,source_citation|implementation_hashes|tests|runtime_manifest_if_applicable|artifact_hashes_if_applicable|qa_record|pass_or_exact_blocker,TRUE,TRUE,Fail only the dependent scope with an exact typed blocker; preserve accepted parents and continue independent safe DAG branches.,C:\Comfy_UI_Main\Plan,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,"Video, audio, and AV",215,222,"## Video, audio, and AV  Video consumes accepted image/keyframe artifacts, Character Packages, and Shot/Pose Packages. It emits frame/timeline manifests and temporal QA. Only failed spans are repaired unless the failure is causal at the keyframe, pose, identity, or camera level.  Audio consumes voice bindings, dialogue, visual event timelines, contact/force events, environment/acoustics, and duration contracts. Dialogue, nonverbal vocalization, Foley, ambience, music, enhancement, spatial mix, and master remain replaceable stems.  AV assembly consumes accepted video and accepted audio stems. It aligns samples/frames/PTS, mixes, loudness-checks, muxes, and performs full-duration review. A joint AV engine is a candidate lane, not permission to skip independent video, audio, speech, Foley, sync, and identity gates.",C:\Comfy_UI_Main\Plan,md,19886,P0,CRITICAL,Planned_Autonomous_Implementation_Required,Wave64 ultimate modular multimodal workflow control-package generator,"Planning coverage only. No runtime, engine, workflow, mask, model, artifact, or promotion completion is implied. content_based_suppression=false.",W64-MCM:195:W64-MCM-AV:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L215-L222,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,wave64_additive_planning_control,planned_rows149_220_runtime_evidence_required,W64-MCM:195:W64-MCM-AV:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L215-L222
ITEM-W64-196,64,ultimate_multimodal_workflow_requirement,Final AV Artifact Certification Package,av_pipeline,audiovisual_assembly,W64-MCM-AV,TRUE,FALSE,FALSE,"Package video, audio, stems, timeline, captions, hashes, QA, playback, decisions, and rollback/revocation instructions.",audiovisual_assembly,code_config_schema_registry_workflow_test_runtime_evidence_qa_decision,"Independent synchronization, identity, continuity, technical, provenance, and full-playback gates all pass.",schema|lineage|compatibility|target|protected_scope|whole_artifact|promotion|no_false_completion,TRUE,mandatory end-to-end visual and audio review,TRUE,source_citation|implementation_hashes|tests|runtime_manifest_if_applicable|artifact_hashes_if_applicable|qa_record|pass_or_exact_blocker,TRUE,TRUE,Fail only the dependent scope with an exact typed blocker; preserve accepted parents and continue independent safe DAG branches.,C:\Comfy_UI_Main\Plan,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,"Video, audio, and AV",215,222,"## Video, audio, and AV  Video consumes accepted image/keyframe artifacts, Character Packages, and Shot/Pose Packages. It emits frame/timeline manifests and temporal QA. Only failed spans are repaired unless the failure is causal at the keyframe, pose, identity, or camera level.  Audio consumes voice bindings, dialogue, visual event timelines, contact/force events, environment/acoustics, and duration contracts. Dialogue, nonverbal vocalization, Foley, ambience, music, enhancement, spatial mix, and master remain replaceable stems.  AV assembly consumes accepted video and accepted audio stems. It aligns samples/frames/PTS, mixes, loudness-checks, muxes, and performs full-duration review. A joint AV engine is a candidate lane, not permission to skip independent video, audio, speech, Foley, sync, and identity gates.",C:\Comfy_UI_Main\Plan,md,19886,P0,CRITICAL,Planned_Autonomous_Implementation_Required,Wave64 ultimate modular multimodal workflow control-package generator,"Planning coverage only. No runtime, engine, workflow, mask, model, artifact, or promotion completion is implied. content_based_suppression=false.",W64-MCM:196:W64-MCM-AV:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L215-L222,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,wave64_additive_planning_control,planned_rows149_220_runtime_evidence_required,W64-MCM:196:W64-MCM-AV:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L215-L222
ITEM-W64-197,64,ultimate_multimodal_workflow_requirement,"Planner, Validator, Executor, and Promoter Separation",control_plane,orchestrator_and_event_store,W64-MCM-ORCH,TRUE,FALSE,FALSE,"Implement explicit services for proposal, deterministic validation, routing, scheduling, execution, QA observation, policy, and promotion.",orchestrator_and_event_store,code_config_schema_registry_workflow_test_runtime_evidence_qa_decision,No service silently assumes another authority and every contract/state transition is versioned and replayable.,schema|lineage|compatibility|target|protected_scope|whole_artifact|promotion|no_false_completion,TRUE,representative decision-packet review,TRUE,source_citation|implementation_hashes|tests|runtime_manifest_if_applicable|artifact_hashes_if_applicable|qa_record|pass_or_exact_blocker,TRUE,TRUE,Fail only the dependent scope with an exact typed blocker; preserve accepted parents and continue independent safe DAG branches.,C:\Comfy_UI_Main\Plan,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,Control plane,109,131,"## Control plane  The control plane contains:  1. request/intent compiler; 2. Character, Scene, Shot/Pose, Mask, and continuity package resolver; 3. deterministic compatibility validator;",C:\Comfy_UI_Main\Plan,md,19886,P0,CRITICAL,Planned_Autonomous_Implementation_Required,Wave64 ultimate modular multimodal workflow control-package generator,"Planning coverage only. No runtime, engine, workflow, mask, model, artifact, or promotion completion is implied. content_based_suppression=false.",W64-MCM:197:W64-MCM-ORCH:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L109-L131,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,wave64_additive_planning_control,planned_rows149_220_runtime_evidence_required,W64-MCM:197:W64-MCM-ORCH:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L109-L131
ITEM-W64-198,64,ultimate_multimodal_workflow_requirement,Immutable Run and Event Store Schema,control_plane,orchestrator_and_event_store,W64-MCM-ORCH,TRUE,FALSE,FALSE,"Persist jobs, runs, DAGs, passes, edges, attempts, hypotheses, artifacts, routes, blockers, QA, promotion, and rollback events.",orchestrator_and_event_store,code_config_schema_registry_workflow_test_runtime_evidence_qa_decision,"Append-only events reconstruct exact projections with referential integrity, hashes, idempotency, and no lost terminal state.",schema|lineage|compatibility|target|protected_scope|whole_artifact|promotion|no_false_completion,TRUE,artifact previews and playback linked from reconstructed state,TRUE,source_citation|implementation_hashes|tests|runtime_manifest_if_applicable|artifact_hashes_if_applicable|qa_record|pass_or_exact_blocker,TRUE,TRUE,Fail only the dependent scope with an exact typed blocker; preserve accepted parents and continue independent safe DAG branches.,C:\Comfy_UI_Main\Plan,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,Control plane,109,131,"## Control plane  The control plane contains:  1. request/intent compiler; 2. Character, Scene, Shot/Pose, Mask, and continuity package resolver; 3. deterministic compatibility validator;",C:\Comfy_UI_Main\Plan,md,19886,P0,CRITICAL,Planned_Autonomous_Implementation_Required,Wave64 ultimate modular multimodal workflow control-package generator,"Planning coverage only. No runtime, engine, workflow, mask, model, artifact, or promotion completion is implied. content_based_suppression=false.",W64-MCM:198:W64-MCM-ORCH:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L109-L131,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,wave64_additive_planning_control,planned_rows149_220_runtime_evidence_required,W64-MCM:198:W64-MCM-ORCH:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L109-L131
ITEM-W64-199,64,ultimate_multimodal_workflow_requirement,Resumable DAG Scheduler and Hypothesis Retry Engine,control_plane,orchestrator_and_event_store,W64-MCM-ORCH,TRUE,FALSE,FALSE,"Schedule ready passes, enforce dependency/resource/retry budgets, classify failures, and choose material repair hypotheses.",orchestrator_and_event_store,code_config_schema_registry_workflow_test_runtime_evidence_qa_decision,"Crash or failure resumes without duplicate promotion, unexplained seed loops, accepted-parent mutation, or successful-branch reruns.",schema|lineage|compatibility|target|protected_scope|whole_artifact|promotion|no_false_completion,TRUE,repaired-media and retained-parent comparison,TRUE,source_citation|implementation_hashes|tests|runtime_manifest_if_applicable|artifact_hashes_if_applicable|qa_record|pass_or_exact_blocker,TRUE,TRUE,Fail only the dependent scope with an exact typed blocker; preserve accepted parents and continue independent safe DAG branches.,C:\Comfy_UI_Main\Plan,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,Control plane,109,131,"## Control plane  The control plane contains:  1. request/intent compiler; 2. Character, Scene, Shot/Pose, Mask, and continuity package resolver; 3. deterministic compatibility validator;",C:\Comfy_UI_Main\Plan,md,19886,P0,CRITICAL,Planned_Autonomous_Implementation_Required,Wave64 ultimate modular multimodal workflow control-package generator,"Planning coverage only. No runtime, engine, workflow, mask, model, artifact, or promotion completion is implied. content_based_suppression=false.",W64-MCM:199:W64-MCM-ORCH:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L109-L131,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,wave64_additive_planning_control,planned_rows149_220_runtime_evidence_required,W64-MCM:199:W64-MCM-ORCH:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L109-L131
ITEM-W64-200,64,ultimate_multimodal_workflow_requirement,Runtime Reconciliation and Recovery Controller,control_plane,orchestrator_and_event_store,W64-MCM-ORCH,TRUE,FALSE,FALSE,"Reconcile event store, ComfyUI queue/history, files/S3, caches, locks, artifacts, QA, and promotion after interruption.",orchestrator_and_event_store,code_config_schema_registry_workflow_test_runtime_evidence_qa_decision,"Orphans, partial writes, missing outputs, stale locks, duplicate delivery, and conflicts resolve fail-closed and idempotently.",schema|lineage|compatibility|target|protected_scope|whole_artifact|promotion|no_false_completion,TRUE,recovered artifact preview/playback review,TRUE,source_citation|implementation_hashes|tests|runtime_manifest_if_applicable|artifact_hashes_if_applicable|qa_record|pass_or_exact_blocker,TRUE,TRUE,Fail only the dependent scope with an exact typed blocker; preserve accepted parents and continue independent safe DAG branches.,C:\Comfy_UI_Main\Plan,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,Control plane,109,131,"## Control plane  The control plane contains:  1. request/intent compiler; 2. Character, Scene, Shot/Pose, Mask, and continuity package resolver; 3. deterministic compatibility validator;",C:\Comfy_UI_Main\Plan,md,19886,P0,CRITICAL,Planned_Autonomous_Implementation_Required,Wave64 ultimate modular multimodal workflow control-package generator,"Planning coverage only. No runtime, engine, workflow, mask, model, artifact, or promotion completion is implied. content_based_suppression=false.",W64-MCM:200:W64-MCM-ORCH:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L109-L131,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,wave64_additive_planning_control,planned_rows149_220_runtime_evidence_required,W64-MCM:200:W64-MCM-ORCH:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L109-L131
ITEM-W64-201,64,ultimate_multimodal_workflow_requirement,Self-Hosted Model Role and Authority Decomposition,autonomous_reasoning,self_hosted_llm_vlm_control,W64-MCM-LLM,TRUE,FALSE,FALSE,"Separate planner, prompt composer, router advisor, defect classifier, VLM critic, audio critic, retrieval, and summarizer roles.",self_hosted_llm_vlm_control,code_config_schema_registry_workflow_test_runtime_evidence_qa_decision,"Every role has bounded contracts, context, model requirements, escalation, uncertainty, and no promotion authority.",schema|lineage|compatibility|target|protected_scope|whole_artifact|promotion|no_false_completion,TRUE,critic output review against known media cases,TRUE,source_citation|implementation_hashes|tests|runtime_manifest_if_applicable|artifact_hashes_if_applicable|qa_record|pass_or_exact_blocker,TRUE,TRUE,Fail only the dependent scope with an exact typed blocker; preserve accepted parents and continue independent safe DAG branches.,C:\Comfy_UI_Main\Plan,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,Self-hosted LLM/VLM topology,223,235,## Self-hosted LLM/VLM topology  Roles are separated:  - planner: proposes structured plan and repair hypotheses; - deterministic validator: resolves every registry ID and state transition; - tool gateway: owns allowlisted credentials and execution;,C:\Comfy_UI_Main\Plan,md,19886,P0,CRITICAL,Planned_Autonomous_Implementation_Required,Wave64 ultimate modular multimodal workflow control-package generator,"Planning coverage only. No runtime, engine, workflow, mask, model, artifact, or promotion completion is implied. content_based_suppression=false.",W64-MCM:201:W64-MCM-LLM:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L223-L235,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,wave64_additive_planning_control,planned_rows149_220_runtime_evidence_required,W64-MCM:201:W64-MCM-LLM:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L223-L235
ITEM-W64-202,64,ultimate_multimodal_workflow_requirement,Registry-Grounded Retrieval and Tool Context,autonomous_reasoning,self_hosted_llm_vlm_control,W64-MCM-LLM,TRUE,FALSE,FALSE,"Build retrieval over schemas, packages, capabilities, workflows, benchmarks, failures, evidence, and current event state.",self_hosted_llm_vlm_control,code_config_schema_registry_workflow_test_runtime_evidence_qa_decision,"Responses cite immutable IDs and surface stale, conflicting, missing, or out-of-scope evidence rather than inventing it.",schema|lineage|compatibility|target|protected_scope|whole_artifact|promotion|no_false_completion,TRUE,cited calibration-media review,TRUE,source_citation|implementation_hashes|tests|runtime_manifest_if_applicable|artifact_hashes_if_applicable|qa_record|pass_or_exact_blocker,TRUE,TRUE,Fail only the dependent scope with an exact typed blocker; preserve accepted parents and continue independent safe DAG branches.,C:\Comfy_UI_Main\Plan,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,C:\Comfy_UI_Main\Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,Self-hosted LLM/VLM topology,223,235,## Self-hosted LLM/VLM topology  Roles are separated:  - planner: proposes structured plan and repair hypotheses; - deterministic validator: resolves every registry ID and state transition; - tool gateway: owns allowlisted credentials and execution;,C:\Comfy_UI_Main\Plan,md,19886,P0,CRITICAL,Planned_Autonomous_Implementation_Required,Wave64 ultimate modular multimodal workflow control-package generator,"Planning coverage only. No runtime, engine, workflow, mask, model, artifact, or promotion completion is implied. content_based_suppression=false.",W64-MCM:202:W64-MCM-LLM:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L223-L235,Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md,wave64_additive_planning_control,planned_rows149_220_runtime_evidence_required,W64-MCM:202:W64-MCM-LLM:Plan\00_PROJECT_CONTROL\WAVE64_ULTIMATE_MODULAR_CHARACTER_TO_MULTIMODAL_WORKFLOW_MASTER_PLAN.md#L223-L235
